timestamp,user_id,search_query,browser,os,referrer
2025-06-02 19:38:51,user_1348,flights to new york,Opera,Android,direct
2025-06-03 11:49:39,user_4778,how to train a dog,Chrome,iOS,ad
2025-06-01 16:12:18,user_3715,python mapreduce tutorial,Opera,Android,ad
2025-06-07 20:15:03,user_473,machine learning course,Edge,Linux,direct
2025-06-05 19:19:42,user_2085,buy shoes online,Firefox,iOS,direct
2025-06-01 13:11:29,user_3471,flights to new york,Chrome,iOS,direct
2025-06-01 20:06:11,user_3868,buy shoes online,Safari,Android,email
2025-06-02 15:26:47,user_3444,flights to new york,Edge,Android,ad
2025-06-05 13:24:52,user_658,machine learning course,Firefox,Linux,direct
2025-06-03 03:59:03,user_4402,hadoop vs spark,Opera,MacOS,email
2025-06-01 01:00:42,user_187,weather tomorrow,Edge,iOS,ad
2025-06-07 10:56:12,user_3108,news today,Firefox,Android,social
2025-06-02 21:10:56,user_2259,news today,Chrome,Windows,ad
2025-06-01 04:33:25,user_1972,news today,Chrome,Windows,organic
2025-06-01 09:46:47,user_3658,data science jobs,Chrome,MacOS,direct
2025-06-05 21:10:05,user_3596,news today,Opera,MacOS,direct
2025-06-02 16:49:02,user_4128,weather tomorrow,Firefox,iOS,social
2025-06-04 21:24:01,user_1941,weather tomorrow,Firefox,iOS,email
2025-06-06 00:27:29,user_2462,weather tomorrow,Chrome,iOS,organic
2025-06-03 03:00:40,user_3500,machine learning course,Edge,Windows,social
2025-06-05 15:01:09,user_4297,flights to new york,Edge,Android,email
2025-06-04 15:20:55,user_3084,python mapreduce tutorial,Opera,Android,email
2025-06-03 17:38:10,user_2464,python mapreduce tutorial,Edge,Windows,organic
2025-06-06 00:12:03,user_3413,machine learning course,Opera,MacOS,ad
2025-06-03 22:44:15,user_2089,news today,Safari,Windows,ad
2025-06-05 12:05:02,user_758,machine learning course,Firefox,Windows,social
2025-06-05 13:51:29,user_4956,data science jobs,Chrome,Windows,email
2025-06-07 18:46:37,user_1778,how to train a dog,Firefox,Linux,social
2025-06-01 04:27:58,user_1736,news today,Chrome,Android,email
2025-06-03 11:34:07,user_3250,news today,Opera,Linux,social
2025-06-05 14:52:32,user_3820,machine learning course,Safari,Linux,social
2025-06-05 08:45:14,user_4201,how to train a dog,Edge,Windows,ad
2025-06-04 21:16:28,user_1665,flights to new york,Safari,Android,direct
2025-06-07 19:50:49,user_1813,python mapreduce tutorial,Chrome,Linux,organic
2025-06-06 01:37:42,user_2419,python mapreduce tutorial,Firefox,Linux,email
2025-06-05 14:38:10,user_4668,news today,Edge,iOS,social
2025-06-04 02:57:06,user_4003,how to train a dog,Edge,MacOS,social
2025-06-03 01:18:07,user_1147,machine learning course,Edge,MacOS,organic
2025-06-01 17:06:25,user_4293,buy shoes online,Chrome,Windows,direct
2025-06-06 00:07:04,user_1127,news today,Chrome,MacOS,direct
2025-06-03 15:42:24,user_4143,how to train a dog,Safari,Windows,organic
2025-06-06 20:44:36,user_3997,buy shoes online,Chrome,iOS,organic
2025-06-05 23:48:39,user_98,buy shoes online,Opera,Linux,organic
2025-06-04 11:30:14,user_141,machine learning course,Edge,MacOS,direct
2025-06-02 04:03:12,user_4296,python mapreduce tutorial,Firefox,MacOS,organic
2025-06-07 09:20:29,user_2068,flights to new york,Safari,Android,direct
2025-06-05 12:39:32,user_3327,how to train a dog,Opera,MacOS,email
2025-06-04 15:22:26,user_661,buy shoes online,Chrome,Android,ad
2025-06-05 13:51:30,user_4528,how to train a dog,Chrome,Windows,email
2025-06-02 00:05:02,user_4095,hadoop vs spark,Safari,iOS,direct
2025-06-07 09:50:15,user_349,news today,Firefox,iOS,ad
2025-06-04 06:57:43,user_382,best pizza near me,Safari,iOS,organic
2025-06-01 09:35:00,user_1470,flights to new york,Chrome,MacOS,organic
2025-06-02 17:59:55,user_3263,best pizza near me,Safari,MacOS,organic
2025-06-03 22:02:33,user_4643,hadoop vs spark,Opera,Linux,ad
2025-06-02 16:45:48,user_643,machine learning course,Safari,Windows,direct
2025-06-06 07:18:40,user_1902,best pizza near me,Safari,iOS,organic
2025-06-05 19:32:53,user_2674,buy shoes online,Safari,Android,ad
2025-06-03 18:27:00,user_2915,machine learning course,Edge,Android,email
2025-06-05 14:42:15,user_703,data science jobs,Safari,MacOS,direct
2025-06-01 23:53:43,user_2196,python mapreduce tutorial,Edge,MacOS,ad
2025-06-04 20:14:21,user_2955,best pizza near me,Chrome,Windows,social
2025-06-06 09:32:19,user_2949,weather tomorrow,Chrome,MacOS,direct
2025-06-03 06:34:54,user_3531,how to train a dog,Opera,iOS,organic
2025-06-05 22:51:05,user_847,buy shoes online,Chrome,Linux,organic
2025-06-02 03:06:24,user_4891,data science jobs,Safari,Android,direct
2025-06-04 13:00:24,user_3390,hadoop vs spark,Chrome,iOS,email
2025-06-07 22:35:43,user_4269,python mapreduce tutorial,Edge,MacOS,email
2025-06-04 06:19:41,user_2467,weather tomorrow,Edge,MacOS,direct
2025-06-03 00:42:09,user_3561,weather tomorrow,Edge,Linux,ad
2025-06-01 22:24:17,user_2959,weather tomorrow,Firefox,Android,organic
2025-06-03 08:57:27,user_3751,best pizza near me,Firefox,Linux,direct
2025-06-05 19:15:13,user_2722,data science jobs,Edge,Linux,ad
2025-06-05 01:29:56,user_3528,data science jobs,Firefox,Linux,social
2025-06-03 10:30:08,user_3925,flights to new york,Firefox,Android,social
2025-06-04 12:53:25,user_4023,data science jobs,Firefox,Linux,ad
2025-06-04 09:38:36,user_3219,flights to new york,Chrome,iOS,email
2025-06-07 14:55:33,user_1474,machine learning course,Chrome,Android,email
2025-06-06 07:42:33,user_2387,best pizza near me,Edge,Android,email
2025-06-04 16:12:23,user_1983,weather tomorrow,Firefox,Android,ad
2025-06-01 21:32:38,user_3679,data science jobs,Edge,iOS,ad
2025-06-07 11:38:44,user_4151,hadoop vs spark,Opera,Windows,social
2025-06-07 12:23:06,user_4865,best pizza near me,Chrome,MacOS,social
2025-06-03 00:26:58,user_363,data science jobs,Edge,Linux,ad
2025-06-02 06:51:30,user_87,best pizza near me,Safari,MacOS,organic
2025-06-07 07:06:38,user_4572,data science jobs,Opera,MacOS,ad
2025-06-05 12:58:12,user_3205,how to train a dog,Opera,iOS,email
2025-06-05 04:28:44,user_202,how to train a dog,Chrome,Linux,ad
2025-06-02 01:00:25,user_951,python mapreduce tutorial,Safari,Linux,social
2025-06-06 12:37:30,user_1695,machine learning course,Edge,Linux,ad
2025-06-02 04:26:05,user_3590,how to train a dog,Safari,Windows,social
2025-06-01 13:00:53,user_943,buy shoes online,Safari,Windows,email
2025-06-03 23:02:41,user_4228,python mapreduce tutorial,Opera,MacOS,social
2025-06-07 19:04:04,user_3493,how to train a dog,Firefox,Android,email
2025-06-03 06:17:20,user_3541,hadoop vs spark,Chrome,iOS,email
2025-06-06 10:56:53,user_4852,hadoop vs spark,Edge,Windows,email
2025-06-03 11:56:20,user_2281,best pizza near me,Opera,Windows,organic
2025-06-03 06:27:21,user_2997,flights to new york,Firefox,Android,direct
2025-06-04 04:24:57,user_4010,machine learning course,Safari,iOS,ad
2025-06-05 18:20:12,user_4809,best pizza near me,Safari,Linux,ad
2025-06-03 02:15:08,user_2437,data science jobs,Opera,Windows,email
2025-06-04 19:13:19,user_966,news today,Safari,Windows,email
2025-06-05 12:43:59,user_1159,machine learning course,Edge,Android,organic
2025-06-02 16:09:24,user_4709,hadoop vs spark,Edge,MacOS,ad
2025-06-07 12:31:23,user_1420,machine learning course,Firefox,Android,social
2025-06-02 16:51:51,user_1533,flights to new york,Edge,iOS,direct
2025-06-05 08:34:39,user_79,how to train a dog,Firefox,MacOS,ad
2025-06-07 19:34:21,user_4141,how to train a dog,Edge,Android,ad
2025-06-06 09:16:52,user_4004,python mapreduce tutorial,Chrome,iOS,direct
2025-06-03 16:14:01,user_2393,buy shoes online,Safari,MacOS,organic
2025-06-04 12:04:52,user_1378,how to train a dog,Opera,Android,organic
2025-06-07 04:46:58,user_928,data science jobs,Chrome,Linux,organic
2025-06-05 10:51:22,user_4441,buy shoes online,Edge,iOS,email
2025-06-06 03:50:07,user_839,news today,Safari,Windows,ad
2025-06-04 04:33:01,user_2856,best pizza near me,Edge,Windows,email
2025-06-03 13:07:53,user_4817,flights to new york,Opera,Android,email
2025-06-02 16:33:18,user_1693,news today,Chrome,iOS,social
2025-06-07 11:02:16,user_2303,data science jobs,Opera,MacOS,social
2025-06-04 13:14:09,user_2371,data science jobs,Safari,iOS,direct
2025-06-02 15:29:35,user_3372,buy shoes online,Safari,MacOS,email
2025-06-04 00:43:25,user_1199,flights to new york,Firefox,Android,ad
2025-06-02 17:24:37,user_4731,weather tomorrow,Edge,Android,ad
2025-06-01 21:59:44,user_763,hadoop vs spark,Opera,Linux,social
2025-06-06 12:26:22,user_3999,flights to new york,Opera,Windows,direct
2025-06-06 13:31:58,user_2935,best pizza near me,Opera,Android,email
2025-06-06 05:08:33,user_1736,how to train a dog,Safari,Linux,social
2025-06-05 02:22:41,user_4484,data science jobs,Firefox,iOS,ad
2025-06-05 04:07:17,user_397,buy shoes online,Chrome,Android,direct
2025-06-02 12:11:12,user_1295,how to train a dog,Edge,Windows,ad
2025-06-03 10:55:46,user_1081,weather tomorrow,Firefox,Linux,direct
2025-06-05 08:59:03,user_2052,best pizza near me,Safari,MacOS,direct
2025-06-05 19:26:34,user_2503,news today,Edge,Windows,direct
2025-06-01 00:18:59,user_1749,how to train a dog,Chrome,MacOS,organic
2025-06-03 17:52:58,user_4256,how to train a dog,Chrome,Windows,social
2025-06-02 11:07:31,user_3460,python mapreduce tutorial,Edge,Windows,email
2025-06-05 15:34:37,user_732,best pizza near me,Chrome,Linux,social
2025-06-04 15:09:51,user_1124,hadoop vs spark,Firefox,MacOS,direct
2025-06-07 10:31:18,user_4615,buy shoes online,Opera,MacOS,ad
2025-06-05 06:17:27,user_1746,python mapreduce tutorial,Edge,iOS,ad
2025-06-03 15:16:37,user_711,best pizza near me,Firefox,Windows,organic
2025-06-05 15:51:26,user_2880,hadoop vs spark,Safari,MacOS,email
2025-06-04 08:40:21,user_691,news today,Opera,iOS,organic
2025-06-04 10:59:21,user_220,weather tomorrow,Firefox,iOS,organic
2025-06-07 04:24:33,user_1546,hadoop vs spark,Safari,Windows,email
2025-06-07 00:08:47,user_3162,best pizza near me,Firefox,Android,organic
2025-06-01 20:41:01,user_4328,buy shoes online,Safari,Linux,email
2025-06-05 16:40:29,user_4657,hadoop vs spark,Safari,iOS,email
2025-06-06 17:11:34,user_598,buy shoes online,Opera,Windows,direct
2025-06-04 04:22:01,user_1768,buy shoes online,Chrome,Android,organic
2025-06-04 11:26:44,user_4105,hadoop vs spark,Edge,Android,direct
2025-06-07 12:17:08,user_4405,data science jobs,Firefox,Linux,direct
2025-06-04 18:16:00,user_648,machine learning course,Firefox,MacOS,organic
2025-06-04 23:10:22,user_3201,data science jobs,Chrome,Linux,ad
2025-06-03 21:30:29,user_475,news today,Chrome,Android,direct
2025-06-06 12:03:14,user_4988,buy shoes online,Safari,MacOS,direct
2025-06-01 03:41:20,user_1125,buy shoes online,Firefox,Android,social
2025-06-07 08:20:10,user_4238,weather tomorrow,Firefox,Linux,email
2025-06-04 06:16:59,user_968,buy shoes online,Safari,Android,social
2025-06-07 08:35:00,user_524,weather tomorrow,Opera,Windows,ad
2025-06-06 12:35:09,user_4185,flights to new york,Chrome,Android,organic
2025-06-03 00:36:27,user_3013,python mapreduce tutorial,Safari,Windows,organic
2025-06-02 09:35:36,user_1872,machine learning course,Chrome,Windows,direct
2025-06-03 23:13:50,user_377,how to train a dog,Safari,Android,email
2025-06-03 04:07:34,user_290,machine learning course,Edge,MacOS,social
2025-06-04 00:18:42,user_3410,flights to new york,Safari,Windows,organic
2025-06-05 12:35:17,user_979,machine learning course,Chrome,MacOS,email
2025-06-07 06:13:48,user_377,hadoop vs spark,Chrome,Android,social
2025-06-04 18:29:50,user_2682,best pizza near me,Opera,Android,direct
2025-06-05 11:27:19,user_1644,weather tomorrow,Opera,Linux,organic
2025-06-03 22:39:27,user_3801,flights to new york,Opera,Android,email
2025-06-07 15:11:48,user_2009,python mapreduce tutorial,Chrome,Android,direct
2025-06-03 19:51:55,user_4437,flights to new york,Chrome,Linux,direct
2025-06-05 13:35:52,user_2520,best pizza near me,Firefox,iOS,email
2025-06-06 02:16:48,user_4031,buy shoes online,Firefox,Linux,direct
2025-06-01 12:47:12,user_1897,machine learning course,Edge,Linux,ad
2025-06-02 00:43:46,user_4758,best pizza near me,Opera,MacOS,ad
2025-06-01 21:47:45,user_4849,data science jobs,Chrome,Android,email
2025-06-03 20:57:53,user_2390,weather tomorrow,Safari,Android,social
2025-06-04 20:38:27,user_3709,weather tomorrow,Firefox,Windows,email
2025-06-02 15:38:43,user_4790,best pizza near me,Firefox,Windows,email
2025-06-06 10:56:44,user_3818,flights to new york,Edge,Windows,organic
2025-06-05 08:21:31,user_1701,how to train a dog,Safari,Android,social
2025-06-02 10:55:38,user_741,python mapreduce tutorial,Safari,iOS,direct
2025-06-03 14:37:45,user_2686,python mapreduce tutorial,Chrome,MacOS,social
2025-06-05 19:24:52,user_4207,buy shoes online,Safari,Linux,email
2025-06-01 09:03:11,user_3313,how to train a dog,Opera,iOS,email
2025-06-02 03:35:26,user_3786,best pizza near me,Firefox,Windows,direct
2025-06-01 17:57:44,user_1821,python mapreduce tutorial,Firefox,Android,social
2025-06-02 00:28:41,user_4771,data science jobs,Safari,Windows,direct
2025-06-01 18:46:43,user_1620,how to train a dog,Firefox,Windows,social
2025-06-02 11:41:19,user_350,how to train a dog,Chrome,MacOS,organic
2025-06-06 06:09:57,user_3236,how to train a dog,Chrome,Android,ad
2025-06-03 02:20:01,user_2900,news today,Firefox,Linux,social
2025-06-06 09:54:36,user_1218,buy shoes online,Opera,iOS,organic
2025-06-03 23:35:24,user_2418,how to train a dog,Edge,iOS,ad
2025-06-01 17:45:41,user_719,weather tomorrow,Edge,MacOS,ad
2025-06-03 10:05:46,user_4308,news today,Opera,Windows,ad
2025-06-05 08:35:56,user_3930,machine learning course,Edge,Linux,organic
2025-06-07 02:19:57,user_2635,hadoop vs spark,Safari,MacOS,direct
2025-06-04 20:52:47,user_4892,news today,Chrome,Linux,direct
2025-06-06 17:23:16,user_4338,flights to new york,Opera,MacOS,email
2025-06-02 05:09:58,user_2031,news today,Safari,iOS,direct
2025-06-03 15:54:29,user_4717,hadoop vs spark,Safari,MacOS,email
2025-06-03 20:54:01,user_4854,flights to new york,Safari,iOS,direct
2025-06-05 06:26:05,user_4651,data science jobs,Firefox,iOS,email
2025-06-06 23:22:17,user_4442,weather tomorrow,Firefox,Android,direct
2025-06-02 02:17:21,user_461,news today,Opera,MacOS,direct
2025-06-07 09:20:21,user_3916,buy shoes online,Safari,iOS,email
2025-06-02 14:00:28,user_2792,python mapreduce tutorial,Safari,Windows,direct
2025-06-02 19:01:27,user_4806,python mapreduce tutorial,Chrome,iOS,social
2025-06-01 21:07:34,user_3061,hadoop vs spark,Opera,Windows,social
2025-06-04 15:53:43,user_2643,python mapreduce tutorial,Firefox,Android,ad
2025-06-04 20:24:55,user_1428,machine learning course,Opera,Linux,email
2025-06-03 03:04:29,user_3100,weather tomorrow,Safari,MacOS,email
2025-06-01 00:31:25,user_4693,hadoop vs spark,Opera,Windows,email
2025-06-04 20:41:14,user_1810,data science jobs,Chrome,Android,email
2025-06-05 00:27:35,user_638,news today,Safari,Linux,email
2025-06-02 01:50:35,user_2751,how to train a dog,Chrome,Linux,email
2025-06-04 00:41:02,user_556,flights to new york,Safari,Windows,direct
2025-06-01 14:01:26,user_3162,how to train a dog,Edge,MacOS,ad
2025-06-06 23:37:13,user_3103,flights to new york,Opera,Android,direct
2025-06-06 19:39:40,user_4736,news today,Firefox,Android,direct
2025-06-01 09:43:55,user_2416,buy shoes online,Safari,Linux,direct
2025-06-01 21:36:44,user_2801,python mapreduce tutorial,Edge,MacOS,direct
2025-06-07 15:20:19,user_763,flights to new york,Opera,iOS,ad
2025-06-01 09:01:38,user_3534,python mapreduce tutorial,Opera,Android,email
2025-06-01 15:35:57,user_830,flights to new york,Firefox,MacOS,ad
2025-06-07 17:23:48,user_4425,weather tomorrow,Safari,Linux,email
2025-06-02 03:56:15,user_407,hadoop vs spark,Opera,iOS,ad
2025-06-02 20:44:10,user_447,flights to new york,Chrome,Android,direct
2025-06-04 13:47:37,user_4917,how to train a dog,Firefox,Windows,direct
2025-06-03 12:16:45,user_1400,weather tomorrow,Chrome,Android,direct
2025-06-04 17:48:51,user_3257,how to train a dog,Edge,Linux,direct
2025-06-07 14:29:17,user_3175,python mapreduce tutorial,Safari,Android,social
2025-06-03 06:20:46,user_3652,buy shoes online,Safari,Android,ad
2025-06-04 04:43:15,user_1854,weather tomorrow,Opera,Windows,email
2025-06-02 04:10:00,user_703,flights to new york,Opera,Android,organic
2025-06-03 18:16:04,user_4536,buy shoes online,Edge,iOS,ad
2025-06-07 11:58:47,user_3890,data science jobs,Firefox,Android,social
2025-06-01 22:59:50,user_3235,buy shoes online,Opera,iOS,organic
2025-06-07 22:27:25,user_1208,best pizza near me,Edge,MacOS,email
2025-06-03 13:43:02,user_1579,python mapreduce tutorial,Chrome,Android,direct
2025-06-06 06:49:02,user_1655,python mapreduce tutorial,Opera,Linux,social
2025-06-01 19:31:07,user_713,hadoop vs spark,Opera,Android,organic
2025-06-04 22:59:28,user_2263,machine learning course,Edge,Windows,organic
2025-06-07 08:12:25,user_3438,best pizza near me,Edge,MacOS,email
2025-06-07 21:01:56,user_4817,data science jobs,Chrome,Windows,organic
2025-06-02 05:24:56,user_2344,machine learning course,Safari,Android,social
2025-06-05 15:34:10,user_3978,data science jobs,Opera,Android,direct
2025-06-03 02:09:24,user_2257,hadoop vs spark,Firefox,iOS,organic
2025-06-05 21:00:33,user_318,hadoop vs spark,Safari,MacOS,direct
2025-06-06 18:25:02,user_2201,flights to new york,Chrome,Linux,social
2025-06-04 18:34:13,user_2297,how to train a dog,Chrome,MacOS,email
2025-06-04 15:31:16,user_3630,flights to new york,Safari,Android,organic
2025-06-02 02:00:24,user_1540,how to train a dog,Firefox,Android,ad
2025-06-07 06:26:30,user_3064,buy shoes online,Opera,MacOS,direct
2025-06-04 18:37:16,user_4152,hadoop vs spark,Firefox,iOS,organic
2025-06-01 08:25:54,user_1424,news today,Firefox,Windows,email
2025-06-01 09:37:57,user_3740,buy shoes online,Safari,MacOS,social
2025-06-05 11:17:24,user_3803,machine learning course,Edge,Windows,direct
2025-06-03 22:28:10,user_3052,how to train a dog,Opera,Android,email
2025-06-06 18:13:55,user_4808,machine learning course,Safari,Linux,email
2025-06-04 03:20:24,user_741,weather tomorrow,Chrome,Android,direct
2025-06-02 23:27:00,user_4688,news today,Firefox,MacOS,email
2025-06-04 06:22:34,user_3355,machine learning course,Chrome,Windows,ad
2025-06-02 14:32:21,user_1419,data science jobs,Chrome,MacOS,social
2025-06-04 16:58:17,user_2256,hadoop vs spark,Edge,Linux,ad
2025-06-04 01:23:59,user_1788,how to train a dog,Safari,iOS,organic
2025-06-05 19:40:44,user_4789,best pizza near me,Chrome,iOS,social
2025-06-07 19:32:10,user_4865,data science jobs,Safari,Linux,direct
2025-06-06 20:18:59,user_523,flights to new york,Safari,Linux,social
2025-06-04 04:03:52,user_2448,news today,Firefox,iOS,email
2025-06-01 16:32:12,user_4916,hadoop vs spark,Safari,MacOS,direct
2025-06-07 00:52:13,user_2422,weather tomorrow,Edge,Android,ad
